lon,lat,name,code,WIND_SPEED,SOLAR_IRRAD
-38.1,-7.55,Curral Velho,2505303,2.323777031886504,5.9798909488499
-38.05,-7.55,Princesa Isabel,2512309,2.3541786646596408,5.980532542725385
-38.0,-7.55,Princesa Isabel,2512309,2.387985037622818,5.980788598804441
-37.95,-7.55,Tavares,2516607,2.4244688086325263,5.980754141785139
-37.9,-7.55,Tavares,2516607,2.4629225255114715,5.9805209081359925
-37.85,-7.55,Juru,2508000,2.4966071006892343,5.955008849796244
-37.8,-7.55,Juru,2508000,2.540356881128059,5.955355164021849
-37.75,-7.55,Juru,2508000,2.5843637459898803,5.9557277723916675
-37.7,-7.55,Água Branca,2500106,2.628078629761788,5.956147254921225
-37.65,-7.55,Água Branca,2500106,2.6710378585170305,5.956621489987774
-37.15,-7.55,Ouro Velho,2510600,2.9880332838154944,5.773506960896877
-37.1,-7.55,Ouro Velho,2510600,2.9759581719072914,5.7698664674014735
-37.05,-7.55,Amparo,2500734,2.964622014867798,5.764802807102247
-37.0,-7.55,Amparo,2500734,2.9539204980324127,5.758490554391302
-36.95,-7.55,Sumé,2516300,2.943617764311439,5.7511734397013
-36.9,-7.55,Sumé,2516300,2.9334229503157303,5.7431138506430806
-36.85,-7.55,Sumé,2516300,2.923054989843978,5.734553000803826
-36.8,-7.55,Serra Branca,2515500,2.91227972129357,5.725689628915945
-36.75,-7.55,Serra Branca,2515500,2.8926756915911502,5.7253477361699465
-36.7,-7.55,Serra Branca,2515500,2.8787251078891134,5.71315549529642
-36.65,-7.55,Serra Branca,2515500,2.8643214508347987,5.700679119645832
-36.6,-7.55,Serra Branca,2515500,2.849466795064874,5.687973058411888
-36.55,-7.55,São João do Cariri,2514008,2.8122301870552278,5.610148719764117
-36.5,-7.55,São João do Cariri,2514008,2.8026082632359492,5.60055460158328
-36.45,-7.55,São Domingos do Cariri,2513943,2.7929669801768067,5.590944085104263
-36.4,-7.55,São Domingos do Cariri,2513943,2.7840235636834367,5.58136799903027
-36.35,-7.55,São Domingos do Cariri,2513943,2.7780550510830215,5.571929958017755
-36.3,-7.55,Cabaceiras,2503100,2.7805915939164825,5.291427798376516
-36.25,-7.55,Barra de São Miguel,2501708,2.800568080974314,5.2897668690009825
-36.2,-7.55,Boqueirão,2502508,2.8397779916159744,5.282138081462588
-36.15,-7.55,Boqueirão,2502508,2.8854636206284674,5.272783111519679
-36.1,-7.55,Boqueirão,2502508,2.9328104590695503,5.2632346201833355
-36.05,-7.55,Barra de Santana,2501575,2.980410010111354,5.2538439222274445
-36.0,-7.55,Barra de Santana,2501575,3.027844081487252,5.244584979120366
-35.95,-7.55,Barra de Santana,2501575,3.074968127324261,5.235286080871272
-35.9,-7.55,Barra de Santana,2501575,3.1216203238170666,5.2257296181474615
-35.85,-7.55,Gado Bravo,2506251,3.1674732015163563,5.215730203638849
-35.8,-7.55,Gado Bravo,2506251,3.2119987494513156,5.205209219523637
-35.75,-7.55,Aroeiras,2501302,3.2545404836568363,5.1942495141945395
-35.7,-7.55,Aroeiras,2501302,3.2944421836498106,5.183099322776528
-35.65,-7.55,Aroeiras,2501302,3.331165121986379,5.172111918502292
-35.6,-7.55,Aroeiras,2501302,3.3643540997173997,5.1616509837551865
-35.55,-7.55,Natuba,2509909,3.3938504477709284,5.1520117392512255
-35.5,-7.55,Natuba,2509909,3.00387747683376,5.248163372117824
-34.95,-7.55,Caaporã,2503001,2.1154782065484286,5.36402712351364
-34.9,-7.55,Caaporã,2503001,2.066690646699584,5.369524909811356
-34.85,-7.55,Pitimbu,2511905,1.9879618239439736,5.556215855300813
-34.8,-7.55,Pitimbu,2511905,1.9682125983841434,5.5555820862586875
-38.65,-7.5,Conceição,2504405,2.14323727996604,5.729981842840297
-38.6,-7.5,Conceição,2504405,2.1018664337471957,5.942071093914682
-38.55,-7.5,Conceição,2504405,2.120123966126339,5.9451926480732915
-38.5,-7.5,Conceição,2504405,2.137550367980076,5.9484396732560345
-38.45,-7.5,Ibiara,2506608,2.1539134298235285,5.951845221312523
-38.4,-7.5,Ibiara,2506608,2.220438151074699,5.834923326792695
-38.35,-7.5,Ibiara,2506608,2.2223491020173007,5.845304283779318
-38.3,-7.5,Diamante,2505600,2.2237117225018745,5.855020320333614
-38.25,-7.5,Diamante,2505600,2.2243965197878555,5.863678121458237
-38.2,-7.5,Curral Velho,2505303,2.238236182297208,5.988954934202029
-38.15,-7.5,Curral Velho,2505303,2.2614879133025325,5.990241388936341
-38.1,-7.5,Curral Velho,2505303,2.2901136792346923,5.990790245869631
-38.05,-7.5,Pedra Branca,2511004,2.323745083954188,5.990617817407391
-38.0,-7.5,Nova Olinda,2510204,2.3613657673608732,5.989921669773688
-37.95,-7.5,Tavares,2516607,2.401863589232241,5.988921961696255
-37.9,-7.5,Juru,2508000,2.444326598784341,5.987777461080919
-37.85,-7.5,Juru,2508000,2.4880617141372254,5.986582159384974
-37.8,-7.5,Juru,2508000,2.533675277679406,5.959631493426888
-37.75,-7.5,Juru,2508000,2.581167370076778,5.9593809186659925
-37.7,-7.5,Água Branca,2500106,2.628073874587757,5.959252854873711
-37.65,-7.5,Água Branca,2500106,2.6739856053591406,5.95924210092877
-37.6,-7.5,Água Branca,2500106,2.7185147777468464,5.95933663236237
-37.55,-7.5,Imaculada,2506707,2.7612652712549477,5.959520204288876
-37.1,-7.5,Ouro Velho,2510600,2.9892262189905465,5.770519372577271
-37.05,-7.5,Amparo,2500734,2.9768308351411124,5.765409248146237
-37.0,-7.5,Sumé,2516300,2.964728116307949,5.759177458195063
-36.95,-7.5,Sumé,2516300,2.952822531374129,5.752024232858946
-36.9,-7.5,São José dos Cordeiros,2514800,2.9409563554895555,5.7441635308505
-36.85,-7.5,Serra Branca,2515500,2.9289501989355977,5.735796411788828
-36.8,-7.5,Serra Branca,2515500,2.917667715357291,5.734327175788957
-36.75,-7.5,Serra Branca,2515500,2.903667630717637,5.722492031978596
-36.7,-7.5,Serra Branca,2515500,2.8892510619714615,5.710252336779379
-36.65,-7.5,Serra Branca,2515500,2.874385893581215,5.697673036141321
-36.6,-7.5,Serra Branca,2515500,2.859032515432938,5.684799520066919
-36.55,-7.5,São João do Cariri,2514008,2.813456021778981,5.605360875629621
-36.5,-7.5,São João do Cariri,2514008,2.8031470111799393,5.595795138710666
-36.45,-7.5,São João do Cariri,2514008,2.792169516303671,5.5861136758765335
-36.4,-7.5,Cabaceiras,2503100,2.7804752517793,5.576342420599178
-36.35,-7.5,Cabaceiras,2503100,2.780129803388552,5.283626737032647
-36.3,-7.5,Cabaceiras,2503100,2.759605022631297,5.294471231570933
-36.25,-7.5,Cabaceiras,2503100,2.7888049999650613,5.289008201764364
-36.2,-7.5,Boqueirão,2502508,2.8405881407370526,5.276365149068087
-36.15,-7.5,Boqueirão,2502508,2.8922158666511404,5.26414296509688
-36.1,-7.5,Boqueirão,2502508,2.942909016853466,5.252515213459168
-36.05,-7.5,Barra de Santana,2501575,2.9927595914246856,5.24134461627112
-36.0,-7.5,Barra de Santana,2501575,3.0420343631273896,5.230412650898096
-35.95,-7.5,Barra de Santana,2501575,3.0910042176256347,5.219473678429239
-35.9,-7.5,Queimadas,2512507,3.1397570250076536,5.208321410499917
-35.85,-7.5,Gado Bravo,2506251,3.1880181606780873,5.196866322527836
-35.8,-7.5,Aroeiras,2501302,3.2351097910397075,5.185182733105683
-35.75,-7.5,Aroeiras,2501302,3.280107777094823,5.173495524058266
-35.7,-7.5,Aroeiras,2501302,3.3220931014545276,5.16211899682045
-35.65,-7.5,Aroeiras,2501302,3.360350730552718,5.151381380524037
-35.6,-7.5,Aroeiras,2501302,3.3944556834039625,5.141561046694683
-35.55,-7.5,Natuba,2509909,3.4242674224020813,5.132848103411953
-35.5,-7.5,Natuba,2509909,3.0743268732335474,5.158167498765863
-35.0,-7.5,Pedras de Fogo,2511202,2.2050156338166964,5.343931108060714
-34.95,-7.5,Caaporã,2503001,2.145536492481783,5.351977377768365
-34.9,-7.5,Caaporã,2503001,2.0361749030378706,5.547943695685088
-34.85,-7.5,Pitimbu,2511905,2.0113820876038377,5.547833187176672
-34.8,-7.5,Pitimbu,2511905,1.9912792047925723,5.547490587424544
-38.65,-7.45,Conceição,2504405,2.056265469709557,5.945300030429348
-38.6,-7.45,Conceição,2504405,2.0740375344443938,5.94900322249675
-38.55,-7.45,Conceição,2504405,2.0912328382677803,5.952803626120719
-38.5,-7.45,Conceição,2504405,2.107716218466281,5.956731772380742
-38.45,-7.45,Ibiara,2506608,2.123339565057171,5.9608130208388435
-38.4,-7.45,Ibiara,2506608,2.1379460658262577,5.965057615781505
-38.35,-7.45,Ibiara,2506608,2.1513727011670096,5.969442909594914
-38.3,-7.45,Diamante,2505600,2.16344298165421,5.973881176079344
-38.25,-7.45,Boa Ventura,2502102,2.1739366422386115,5.978161617280252
-38.2,-7.45,Boa Ventura,2502102,2.199976432710546,6.000521728666117
-38.15,-7.45,Boa Ventura,2502102,2.223764473016309,6.001811194460159
-38.1,-7.45,Pedra Branca,2511004,2.254799080104297,6.001815476220358
-38.05,-7.45,Pedra Branca,2511004,2.2922911315014876,6.000688270830677
-38.0,-7.45,Nova Olinda,2510204,2.334281428458362,5.9989195874829075
-37.95,-7.45,Santana dos Garrotes,2513604,2.379116183683362,5.996899339140519
-37.9,-7.45,Santana dos Garrotes,2513604,2.4257360905425664,5.994835755775551
-37.85,-7.45,Juru,2508000,2.4734573909567827,5.992823687477131
-37.8,-7.45,Juru,2508000,2.5217814643866436,5.990901911680137
-37.75,-7.45,Juru,2508000,2.5800786058805913,5.962728896332124
-37.7,-7.45,Água Branca,2500106,2.6299979663325233,5.962095483776868
-37.65,-7.45,Água Branca,2500106,2.678729414606034,5.961637892509911
-37.6,-7.45,Água Branca,2500106,2.725932026661229,5.961332563340406
-37.55,-7.45,Imaculada,2506707,2.771223100908247,5.961154301497451
-37.5,-7.45,Imaculada,2506707,2.814161757398368,5.961076934970051
-37.0,-7.45,São José dos Cordeiros,2514800,2.976393387307571,5.760165686435618
-36.95,-7.45,São José dos Cordeiros,2514800,2.963078999704163,5.75304979587509
-36.9,-7.45,São José dos Cordeiros,2514800,2.9497541574173565,5.745283021616799
-36.85,-7.45,São José dos Cordeiros,2514800,2.9447256463675995,5.743097468928912
-36.8,-7.45,São José dos Cordeiros,2514800,2.9308512209310815,5.731759961765458
-36.75,-7.45,Serra Branca,2515500,2.916684370327987,5.719922859148334
-36.7,-7.45,Serra Branca,2515500,2.9022158170069132,5.707662935890212
-36.65,-7.45,Serra Branca,2515500,2.8874288610702425,5.6950361187573675
-36.6,-7.45,Serra Branca,2515500,2.8723027274190973,5.682081047122302
-36.55,-7.45,São João do Cariri,2514008,2.8568171806382323,5.668823377407243
-36.5,-7.45,São João do Cariri,2514008,2.8099391472322424,5.591327947273171
-36.45,-7.45,São João do Cariri,2514008,2.800034889555425,5.58167070344876
-36.4,-7.45,Cabaceiras,2503100,2.820716284257959,5.26380814357365
-36.35,-7.45,Cabaceiras,2503100,2.800416538344392,5.273577188634124
-36.3,-7.45,Cabaceiras,2503100,2.787479621906037,5.281242472630904
-36.25,-7.45,Cabaceiras,2503100,2.8131264037313204,5.276274738334739
-36.2,-7.45,Boqueirão,2502508,2.8616402259855533,5.263941925602357
-36.15,-7.45,Boqueirão,2502508,2.912412936322534,5.251128931866118
-36.1,-7.45,Caturité,2504355,2.962823793389846,5.23864123630029
-36.05,-7.45,Caturité,2504355,3.012626559332687,5.2264796234030655
-36.0,-7.45,Queimadas,2512507,3.062137673075315,5.214452419955156
-35.95,-7.45,Queimadas,2512507,3.1118679175491506,5.202299755392791
-35.9,-7.45,Queimadas,2512507,3.1621558404299903,5.189815952216322
-35.85,-7.45,Queimadas,2512507,3.2127353613851235,5.176996409334134
-35.8,-7.45,Fagundes,2506103,3.262586890317098,5.16409940399305
-35.75,-7.45,Fagundes,2506103,3.310271795769161,5.1515549308100566
-35.7,-7.45,Itatuba,2507200,3.354438521594911,5.139809895682544
-35.65,-7.45,Itatuba,2507200,3.3941367987179203,5.129219423889303
-35.6,-7.45,Itatuba,2507200,3.428888463967705,5.120004971682855
-35.55,-7.45,Natuba,2509909,3.458621182902859,5.112255435131393
-35.5,-7.45,Salgado de São Félix,2513109,3.099563855933988,5.140730697623095
-35.45,-7.45,Salgado de São Félix,2513109,3.053616504473328,5.144075094063905
-35.4,-7.45,Salgado de São Félix,2513109,3.0021422082193654,5.148545946412351
-35.35,-7.45,Itabaiana,2506905,2.946141072242369,5.153983181842861
-35.0,-7.45,Pedras de Fogo,2511202,2.234479914268813,5.331738739840676
-34.95,-7.45,Caaporã,2503001,2.1535892239389303,5.295114753057731
-34.9,-7.45,Alhandra,2500601,2.105989034223617,5.304646353711164
-34.85,-7.45,Pitimbu,2511905,2.0651406910611336,5.3119416828023995
-34.8,-7.45,Pitimbu,2511905,2.0310707674988766,5.316993841711421
-38.6,-7.4,Conceição,2504405,2.046393267156922,5.955788202879176
-38.55,-7.4,Conceição,2504405,2.062503380221424,5.960193569353796
-38.5,-7.4,Conceição,2504405,2.0780320736041267,5.964720649763028
-38.45,-7.4,Conceição,2504405,2.092907904895674,5.9693896561391355
-38.4,-7.4,Diamante,2505600,2.107056327159488,5.97421335853743
-38.35,-7.4,Diamante,2505600,2.120398038924858,5.9791871650569375
-38.3,-7.4,Diamante,2505600,2.1328374498672313,5.984265787876913
-38.25,-7.4,Boa Ventura,2502102,2.144219859274707,5.989300624400784
-38.2,-7.4,Boa Ventura,2502102,2.160791684320675,6.011920291595449
-38.15,-7.4,Boa Ventura,2502102,2.184107810363342,6.013543702911026
-38.1,-7.4,Pedra Branca,2511004,2.2181255674952594,6.0128659016303425
-38.05,-7.4,Nova Olinda,2510204,2.260667291003442,6.010464056070428
-38.0,-7.4,Santana dos Garrotes,2513604,2.3076297770844794,6.007477811966821
-37.95,-7.4,Santana dos Garrotes,2513604,2.3569350793672514,6.004429000757827
-37.9,-7.4,Santana dos Garrotes,2513604,2.4076468569221365,6.001493378747146
-37.85,-7.4,Olho d'Água,2510402,2.4592322231989656,5.9987249552936746
-37.8,-7.4,Olho d'Água,2510402,2.5113001085556075,5.996134523458008
-37.75,-7.4,Juru,2508000,2.5814721058019794,5.965664548648719
-37.7,-7.4,Água Branca,2500106,2.634058367813786,5.964593884412288
-37.65,-7.4,Imaculada,2506707,2.6853561668198274,5.963747149478199
-37.6,-7.4,Imaculada,2506707,2.735077592271994,5.963091122189336
-37.55,-7.4,Imaculada,2506707,2.7828569023882133,5.962593623420423
-37.5,-7.4,Imaculada,2506707,2.8282286172017463,5.9622235209974015
-37.05,-7.4,Desterro,2505402,3.011112893987124,5.778590114794488
-37.0,-7.4,Livramento,2508505,2.9962560358535,5.771938613828628
-36.95,-7.4,São José dos Cordeiros,2514800,2.9807562907705725,5.764645841236764
-36.9,-7.4,São José dos Cordeiros,2514800,2.964823212848174,5.756869288779964
-36.85,-7.4,São José dos Cordeiros,2514800,2.9594256203318343,5.740866335019972
-36.8,-7.4,São José dos Cordeiros,2514800,2.945538923864376,5.729513629409238
-36.75,-7.4,São José dos Cordeiros,2514800,2.931523475878306,5.717681275236733
-36.7,-7.4,Serra Branca,2515500,2.917405578901189,5.705433928066966
-36.65,-7.4,Serra Branca,2515500,2.9032168857091047,5.692819402192596
-36.6,-7.4,São João do Cariri,2514008,2.8890095212374027,5.679872568948854
-36.55,-7.4,São João do Cariri,2514008,2.874882400781986,5.666620809746911
-36.5,-7.4,São João do Cariri,2514008,2.8226321333396807,5.587245205611335
-36.45,-7.4,São João do Cariri,2514008,2.8159398963739273,5.5777067989831215
-36.4,-7.4,São João do Cariri,2514008,2.8526266015048978,5.250669634769426
-36.35,-7.4,Cabaceiras,2503100,2.841751888932025,5.256733512037733
-36.3,-7.4,Cabaceiras,2503100,2.8422139515276243,5.259270089203267
-36.25,-7.4,Cabaceiras,2503100,2.8630639438703263,5.255219135290833
-36.2,-7.4,Cabaceiras,2503100,2.9007340995566215,5.245748342169204
-36.15,-7.4,Boqueirão,2502508,2.945515751685961,5.2340739546386965
-36.1,-7.4,Boqueirão,2502508,2.992500054801793,5.221787190692132
-36.05,-7.4,Caturité,2504355,3.040074967187255,5.209374023633513
-36.0,-7.4,Queimadas,2512507,3.0881272213843554,5.19683087702173
-35.95,-7.4,Queimadas,2512507,3.1373615343777437,5.183899747947748
-35.9,-7.4,Queimadas,2512507,3.188599673256385,5.1702973207114304
-35.85,-7.4,Queimadas,2512507,3.241656104583511,5.156070936537841
-35.8,-7.4,Fagundes,2506103,3.294805073234667,5.141767031028631
-35.75,-7.4,Fagundes,2506103,3.3456337120615562,5.128163474378735
-35.7,-7.4,Itatuba,2507200,3.392132888856299,5.115921502888615
-35.65,-7.4,Itatuba,2507200,3.4331033898137875,5.105446215753207
-35.6,-7.4,Itatuba,2507200,3.4680914554653706,5.096894922696939
-35.55,-7.4,Itatuba,2507200,3.4971900200506516,5.09023397135294
-35.5,-7.4,Salgado de São Félix,2513109,3.1302489632649864,5.122061802612487
-35.45,-7.4,Salgado de São Félix,2513109,3.080749795445118,5.127165474230554
-35.4,-7.4,Itabaiana,2506905,3.025024117716127,5.133508166293852
-35.35,-7.4,Itabaiana,2506905,2.964255025958285,5.140858275202791
-35.3,-7.4,Itabaiana,2506905,2.899587850627796,5.148996778081828
-35.25,-7.4,Juripiranga,2507903,2.5515823593602036,5.228379911067844
-35.2,-7.4,Juripiranga,2507903,2.4791882940901746,5.244080695673003
-35.15,-7.4,Pedras de Fogo,2511202,2.407773857671409,5.259415678165697
-35.1,-7.4,Pedras de Fogo,2511202,2.4137799978803063,5.2954877864793515
-35.05,-7.4,Pedras de Fogo,2511202,2.2972850499877118,5.260414844696563
-35.0,-7.4,Pedras de Fogo,2511202,2.2343309847343145,5.274973264016969
-34.95,-7.4,Alhandra,2500601,2.1774226236700236,5.287632364686968
-34.9,-7.4,Pitimbu,2511905,2.127256122082678,5.298086134777027
-34.85,-7.4,Pitimbu,2511905,2.084302880833702,5.306116761738599
-34.8,-7.4,Pitimbu,2511905,2.0486524428826214,5.31167839495014
-38.55,-7.35,Conceição,2504405,2.0340387126938735,5.967302729028471
-38.5,-7.35,Bonito de Santa Fé,2502409,2.0485422179314035,5.972337048171366
-38.45,-7.35,Bonito de Santa Fé,2502409,2.0625919257150738,5.977484769293667
-38.4,-7.35,Diamante,2505600,2.076186179113181,5.9827563457089985
-38.35,-7.35,Diamante,2505600,2.0893209600170763,5.988162104537505
-38.3,-7.35,Itaporanga,2507002,2.101983956219372,5.993708961711318
-38.25,-7.35,Itaporanga,2507002,2.109078101536537,6.01880228704617
-38.2,-7.35,Itaporanga,2507002,2.122726932217006,6.022547139152571
-38.15,-7.35,Itaporanga,2507002,2.1425951907454683,6.025422395540618
-38.1,-7.35,Itaporanga,2507002,2.1817092826977507,6.023452915037755
-38.05,-7.35,Santana dos Garrotes,2513604,2.2309670261458248,6.019302583324051
-38.0,-7.35,Santana dos Garrotes,2513604,2.282843905087661,6.0151416662756025
-37.95,-7.35,Santana dos Garrotes,2513604,2.336195627456616,6.011212962776533
-37.9,-7.35,Santana dos Garrotes,2513604,2.390577372279513,6.007548184367331
-37.85,-7.35,Olho d'Água,2510402,2.4456734099796003,6.004141165284439
-37.8,-7.35,Olho d'Água,2510402,2.501203038005422,6.0009756742668765
-37.75,-7.35,Olho d'Água,2510402,2.556887707575928,5.99803304635096
-37.7,-7.35,Imaculada,2506707,2.6122578022188896,6.061327266206328
-37.65,-7.35,Imaculada,2506707,2.669192438414571,6.057538320455958
-37.6,-7.35,Imaculada,2506707,2.7253270802723417,6.053806863693328
-37.55,-7.35,Imaculada,2506707,2.7800786865662728,6.05017279241331
-37.5,-7.35,Imaculada,2506707,2.8327033909014534,6.04669002012271
-37.45,-7.35,Imaculada,2506707,2.883695808871431,5.912457700956877
-37.4,-7.35,Imaculada,2506707,2.92540243592163,5.910002179667894
-37.35,-7.35,Maturéia,2509396,2.9624147903400426,5.907461933933951
-37.15,-7.35,Desterro,2505402,3.0533303263964693,5.786926114295564
-37.1,-7.35,Desterro,2505402,3.039636945054707,5.781582329911133
-37.05,-7.35,Desterro,2505402,3.0246053302122387,5.775308830218188
-37.0,-7.35,Livramento,2508505,3.0086697813088876,5.768334783010292
-36.95,-7.35,Livramento,2508505,2.992166002030038,5.760852342592328
-36.9,-7.35,Livramento,2508505,2.975335715727655,5.7530147147142765
-36.85,-7.35,Livramento,2508505,2.958345668642609,5.74494084133413
-36.8,-7.35,Livramento,2508505,2.9614482470499146,5.7275849178444895
-36.75,-7.35,São José dos Cordeiros,2514800,2.94786492387381,5.715773592239781
-36.7,-7.35,Parari,2510659,2.9344405986247932,5.703576769927586
-36.65,-7.35,Parari,2510659,2.921272333090587,5.691034707550392
-36.6,-7.35,Gurjão,2506509,2.9085092402739905,5.6781798241573584
-36.55,-7.35,Gurjão,2506509,2.896398510574036,5.665043278844186
-36.5,-7.35,São João do Cariri,2514008,2.8853711402164293,5.651665656295559
-36.45,-7.35,São João do Cariri,2514008,2.9015766784820842,5.230453585345833
-36.4,-7.35,São João do Cariri,2514008,2.8930891120053435,5.234991890881397
-36.35,-7.35,Cabaceiras,2503100,2.8902197425481653,5.237850691187154
-36.3,-7.35,Boa Vista,2502151,2.897145125654337,5.237618488053921
-36.25,-7.35,Boa Vista,2502151,2.9171046699379453,5.2331849877719385
-36.2,-7.35,Boa Vista,2502151,2.9488164891077897,5.224945202493906
-36.15,-7.35,Cabaceiras,2503100,2.9878696548409507,5.214334999698481
-36.1,-7.35,Campina Grande,2504009,3.0304790390788807,5.202578003333314
-36.05,-7.35,Campina Grande,2504009,3.074594064255213,5.1903272892970005
-36.0,-7.35,Campina Grande,2504009,3.1197358696533546,5.177738398664331
-35.95,-7.35,Queimadas,2512507,3.166998804488877,5.164489118899822
-35.9,-7.35,Queimadas,2512507,3.2185511348777593,5.149945797731089
-35.85,-7.35,Queimadas,2512507,3.274809875023157,5.134043764596489
-35.8,-7.35,Fagundes,2506103,3.332427259448286,5.117906411259508
-35.75,-7.35,Fagundes,2506103,3.3871165442699973,5.102949922039193
-35.7,-7.35,Itatuba,2507200,3.436051290781698,5.090113976706793
-35.65,-7.35,Itatuba,2507200,3.4779292435549896,5.079820331869768
-35.6,-7.35,Itatuba,2507200,3.512501104806008,5.072110880067392
-35.55,-7.35,Ingá,2506806,3.212500608334487,5.096801894840971
-35.5,-7.35,Mogeiro,2509404,3.166877843631943,5.102184903275863
-35.45,-7.35,Mogeiro,2509404,3.1129780252130406,5.109245131337193
-35.4,-7.35,Itabaiana,2506905,3.05228694007293,5.117631649499117
-35.35,-7.35,Itabaiana,2506905,2.9861850860839696,5.127034999704116
-35.3,-7.35,Itabaiana,2506905,2.9159163241680024,5.137194370868625
-35.25,-7.35,Juripiranga,2507903,2.842610196839489,5.147890825422969
-35.2,-7.35,Juripiranga,2507903,2.5280658482894616,5.230693804058577
-35.15,-7.35,Pedras de Fogo,2511202,2.4521057398187023,5.247101805997703
-35.1,-7.35,Pedras de Fogo,2511202,2.3953909524042847,5.234419696263833
-35.05,-7.35,Pedras de Fogo,2511202,2.323759955932152,5.251739363476156
-35.0,-7.35,Pedras de Fogo,2511202,2.2574701864975513,5.2675260764012695
-34.95,-7.35,Alhandra,2500601,2.197415553880773,5.281392780348742
-34.9,-7.35,Alhandra,2500601,2.1445260467634872,5.292903302052843
-34.85,-7.35,Pitimbu,2511905,2.0995543878860246,5.3016848372336485
-34.8,-7.35,Conde,2504603,2.0627136648758393,5.307618610649886
-38.55,-7.3,Bonito de Santa Fé,2502409,2.0059368750132123,5.974090586603786
-38.5,-7.3,Bonito de Santa Fé,2502409,2.0192950661981683,5.979538673132141
-38.45,-7.3,Bonito de Santa Fé,2502409,2.032381314384941,5.985045158528076
-38.4,-7.3,São José de Caiana,2514305,2.0452553238957347,5.9906011298358335
-38.35,-7.3,São José de Caiana,2514305,2.057967717479014,5.996202685148161
-38.3,-7.3,São José de Caiana,2514305,2.070548013727731,6.001854439610703
-38.25,-7.3,Itaporanga,2507002,2.0776806032115216,6.026804193648005
-38.2,-7.3,Itaporanga,2507002,2.0918587879622534,6.030585864594618
-38.15,-7.3,Itaporanga,2507002,2.111010410560077,6.0339095696468705
-38.1,-7.3,Itaporanga,2507002,2.1539738316325723,6.031044995546157
-38.05,-7.3,Piancó,2511301,2.2066436617476497,6.026160350488557
-38.0,-7.3,Santana dos Garrotes,2513604,2.2614230506347024,6.0214456764210755
-37.95,-7.3,Piancó,2511301,2.317630228726122,6.017005076401608
-37.9,-7.3,Piancó,2511301,2.374904402897894,6.012848104406853
-37.85,-7.3,Olho d'Água,2510402,2.432954546743726,6.008966617719434
-37.8,-7.3,Olho d'Água,2510402,2.4915197877220714,6.005346035662383
-37.75,-7.3,Olho d'Água,2510402,2.550348937679612,6.001969128441305
-37.7,-7.3,Olho d'Água,2510402,2.6104190134751803,6.0617058002969895
-37.65,-7.3,Olho d'Água,2510402,2.6702603704573415,6.0577193737468695
-37.6,-7.3,Olho d'Água,2510402,2.729536792271106,6.053774285367013
-37.55,-7.3,Catingueira,2504207,2.787706829108393,6.049906170560986
-37.5,-7.3,Mãe d'Água,2508703,2.856288969870105,5.911602166988395
-37.45,-7.3,Mãe d'Água,2508703,2.9041803592144584,5.909104080700632
-37.4,-7.3,Mãe d'Água,2508703,2.948340399577704,5.906671901165568
-37.35,-7.3,Maturéia,2509396,2.9874594956042673,5.904135329265331
-37.3,-7.3,Teixeira,2516706,3.0201410524917804,5.90131006958361
-37.2,-7.3,Teixeira,2516706,3.0819711916912333,5.789763079202271
-37.15,-7.3,Desterro,2505402,3.0690720158218077,5.7849436538746195
-37.1,-7.3,Desterro,2505402,3.054115268842104,5.778940229122225
-37.05,-7.3,Desterro,2505402,3.0378109818390855,5.772108857808388
-37.0,-7.3,Livramento,2508505,3.0207083887179893,5.764731309329145
-36.95,-7.3,Livramento,2508505,3.0031901600622786,5.757011392046182
-36.9,-7.3,Taperoá,2516508,2.9855094239486792,5.7490921236410735
-36.85,-7.3,Taperoá,2516508,2.9678298869354527,5.741073686185428
-36.8,-7.3,Taperoá,2516508,2.9502577204619684,5.7330270551427684
-36.75,-7.3,Taperoá,2516508,2.965298741679089,5.714176755655539
-36.7,-7.3,Parari,2510659,2.952821124173417,5.70207321534452
-36.65,-7.3,Parari,2510659,2.940953606401108,5.689661846908718
-36.6,-7.3,Parari,2510659,2.9299330207428245,5.676971875735227
-36.55,-7.3,Gurjão,2506509,2.920124038812768,5.664035711927814
-36.5,-7.3,Gurjão,2506509,2.9559095159886724,5.352546514847691
-36.45,-7.3,Gurjão,2506509,2.9480957809113124,5.342098327370888
-36.4,-7.3,Gurjão,2506509,2.937535346398252,5.218355940271091
-36.35,-7.3,Gurjão,2506509,2.940549191626232,5.218753695450872
-36.3,-7.3,Boa Vista,2502151,2.951539534795866,5.216592061046347
-36.25,-7.3,Boa Vista,2502151,2.971872362673538,5.211383536641444
-36.2,-7.3,Boa Vista,2502151,3.000865553299594,5.203317576695072
-36.15,-7.3,Boa Vista,2502151,3.0361802220614846,5.193133496153297
-36.1,-7.3,Campina Grande,2504009,3.0751843342829193,5.181671537562713
-36.05,-7.3,Campina Grande,2504009,3.1158573258093893,5.169583253350663
-36.0,-7.3,Campina Grande,2504009,3.1572416020991683,5.157202044829101
-35.95,-7.3,Queimadas,2512507,3.2005074140782135,5.144228514435161
-35.9,-7.3,Queimadas,2512507,3.251172527189678,5.129050580059078
-35.85,-7.3,Campina Grande,2504009,3.312754275236654,5.110717981006593
-35.8,-7.3,Campina Grande,2504009,3.376953950629702,5.091983067678474
-35.75,-7.3,Campina Grande,2504009,3.436199366681765,5.075363846265937
