lon,lat,name,code,kappa
-34.9,-7.55,Caaporã,2503001,0.2639663988464692
-34.85,-7.55,Pitimbu,2511905,0.24848306939287793
-34.8,-7.55,Pitimbu,2511905,0.24947242025612862
-38.65,-7.5,Conceição,2504405,0.33401598906942437
-38.6,-7.5,Conceição,2504405,0.32781494253141874
-38.55,-7.5,Conceição,2504405,0.32544567596429513
-38.5,-7.5,Conceição,2504405,0.3229319196685692
-38.45,-7.5,Ibiara,2506608,0.3202653870473757
-38.4,-7.5,Ibiara,2506608,0.2987539411876635
-38.35,-7.5,Ibiara,2506608,0.29670140451028176
-38.3,-7.5,Diamante,2505600,0.29454035789258054
-38.25,-7.5,Diamante,2505600,0.2924229015437166
-38.2,-7.5,Curral Velho,2505303,0.2929246812286396
-38.15,-7.5,Curral Velho,2505303,0.29187139798782274
-38.1,-7.5,Curral Velho,2505303,0.2915717048123275
-38.05,-7.5,Pedra Branca,2511004,0.2919860250466519
-38.0,-7.5,Nova Olinda,2510204,0.2929127017892932
-37.95,-7.5,Tavares,2516607,0.2941324253658881
-37.9,-7.5,Juru,2508000,0.2954848045679814
-37.85,-7.5,Juru,2508000,0.2968719367062436
-37.8,-7.5,Juru,2508000,0.25138892881075114
-37.75,-7.5,Juru,2508000,0.2507576606845241
-37.7,-7.5,Água Branca,2500106,0.25004229675664835
-37.65,-7.5,Água Branca,2500106,0.24924415113082435
-37.6,-7.5,Água Branca,2500106,0.2483669458835231
-37.55,-7.5,Imaculada,2506707,0.24741615954347512
-37.1,-7.5,Ouro Velho,2510600,0.19962942734160388
-37.05,-7.5,Amparo,2500734,0.19791267734279458
-37.0,-7.5,Sumé,2516300,0.19617235258039795
-36.95,-7.5,Sumé,2516300,0.19440431235535321
-36.9,-7.5,São José dos Cordeiros,2514800,0.19259483459540747
-36.85,-7.5,Serra Branca,2515500,0.1907254863780659
-36.8,-7.5,Serra Branca,2515500,0.13268151282372032
-36.75,-7.5,Serra Branca,2515500,0.13007177358626365
-36.7,-7.5,Serra Branca,2515500,0.12740618084245597
-36.65,-7.5,Serra Branca,2515500,0.12468713987913496
-36.6,-7.5,Serra Branca,2515500,0.12191546849756343
-36.55,-7.5,São João do Cariri,2514008,0.07202618620162189
-36.5,-7.5,São João do Cariri,2514008,0.07159765815359066
-36.45,-7.5,São João do Cariri,2514008,0.07116104309963238
-36.4,-7.5,Cabaceiras,2503100,0.07071779312692604
-36.35,-7.5,Cabaceiras,2503100,0.12762886507933982
-36.3,-7.5,Cabaceiras,2503100,0.12570797194571368
-36.25,-7.5,Cabaceiras,2503100,0.12619772267839516
-36.2,-7.5,Boqueirão,2502508,0.1277682301128027
-36.15,-7.5,Boqueirão,2502508,0.12932011531215004
-36.1,-7.5,Boqueirão,2502508,0.13085558347266074
-36.05,-7.5,Barra de Santana,2501575,0.13243280736716326
-36.0,-7.5,Barra de Santana,2501575,0.13412973039998996
-35.95,-7.5,Barra de Santana,2501575,0.1360268022800803
-35.9,-7.5,Queimadas,2512507,0.13818025279577148
-35.85,-7.5,Gado Bravo,2506251,0.14059349089002116
-35.8,-7.5,Aroeiras,2501302,0.14320636715492893
-35.75,-7.5,Aroeiras,2501302,0.1459121958316961
-35.7,-7.5,Aroeiras,2501302,0.14858994013353324
