lon,lat,name,code,elev,dist_coast,WIND_SPEED,SOLAR_IRRAD
-36.6,-7.8,Congo,2504702,515.0,167.83817383471973,5.1818142448978115,5.873273411863643
-36.55,-7.8,Caraúbas,2504074,514.0,162.52105492986132,5.201301626036393,5.874015345200917
-36.5,-7.8,Caraúbas,2504074,478.0,157.21806957854403,5.179610867583559,5.86328100835141
-36.45,-7.8,Caraúbas,2504074,512.0,151.93069773959502,5.184817643960222,5.850667776692458
-36.4,-7.8,Barra de São Miguel,2501708,528.0,146.66062810592203,5.186555444229391,5.8419009523146315
-36.35,-7.8,Barra de São Miguel,2501708,541.0,141.40979514996326,5.177306983980348,5.840025540651239
-36.3,-7.8,Barra de São Miguel,2501708,574.0,136.18042406833925,5.124350061165571,5.839678789807964
-36.25,-7.8,Barra de São Miguel,2501708,542.0,130.97508557606847,5.128577850295139,5.822610780163643
-36.2,-7.8,Barra de São Miguel,2501708,519.0,125.7967630387665,5.113442002849473,5.437946741184394
-36.15,-7.8,Barra de São Miguel,2501708,542.0,120.64893512813047,5.111227937606251,5.440555329819267
-36.1,-7.8,Alcantil,2500536,555.0,115.53567808785206,5.103861133263169,5.455638091718174
-36.05,-7.8,Alcantil,2500536,467.0,110.46179286085624,5.109933501014149,5.451711588111974
-36.0,-7.8,Santa Cecília,2513158,558.0,105.43296382060636,5.109314617047196,5.463479954796519
-35.95,-7.8,Santa Cecília,2513158,498.0,100.45595773824128,5.107685972883179,5.460563085833123
-35.9,-7.8,Santa Cecília,2513158,487.0,95.538873959056,5.102585879238463,5.462786228606475
-38.6,-7.75,Santa Inês,2513356,730.0,384.6808047818894,4.423446993510663,5.979936118741838
-38.55,-7.75,Santa Inês,2513356,677.0,379.18763954154446,4.423446993510663,5.981996215289015
-38.5,-7.75,Santa Inês,2513356,689.0,373.6953275084965,4.416156691665278,5.998427378775675
-38.45,-7.75,Santa Inês,2513356,606.0,368.2039068633358,4.365926106181103,6.017766666414039
-38.4,-7.75,Santana de Mangueira,2513505,637.0,362.7134180924554,4.391427331689128,6.017143167723511
-38.3,-7.75,Manaíra,2509008,681.0,351.7354107216557,4.477996386656634,6.026148664700548
-38.25,-7.75,Manaíra,2509008,694.0,346.24798629286335,4.502885364662357,6.0360191745767615
-38.2,-7.75,Manaíra,2509008,707.0,340.76168252217167,4.591490592925729,6.0528681567922105
-38.15,-7.75,Manaíra,2509008,781.0,335.2765544233097,4.590163611591765,6.056191098445454
-38.1,-7.75,São José de Princesa,2514552,726.0,329.7926606577832,4.589163522474931,6.058644887284113
-38.05,-7.75,Princesa Isabel,2512309,874.0,324.3100638411637,4.586202874528862,6.060526599708243
-38.0,-7.75,Princesa Isabel,2512309,699.0,318.82883088065853,4.582350304447869,6.070105863554816
-37.95,-7.75,Princesa Isabel,2512309,756.0,313.3490333477077,4.601494180328645,6.07165863704442
-37.15,-7.75,Prata,2512200,649.0,225.95264295738212,5.1009986753923116,5.9162508344708336
-37.1,-7.75,Prata,2512200,622.0,220.51570483787933,5.157677698560525,5.911025958605214
-37.05,-7.75,Monteiro,2509701,590.0,215.08310651470052,5.159961450885876,5.9102362391049965
-37.0,-7.75,Sumé,2516300,564.0,209.65518534734517,5.175220951617258,5.89354673828547
-36.95,-7.75,Sumé,2516300,584.0,204.2323142531369,5.167456768774889,5.890107848710624
-36.9,-7.75,Sumé,2516300,547.0,198.8149064695645,5.169319428871246,5.890533622738522
-36.85,-7.75,Sumé,2516300,537.0,193.403421094248,5.176474813649849,5.8901294797514705
-36.8,-7.75,Sumé,2516300,566.0,187.99836955293893,5.159592316105107,5.889903396720347
-36.75,-7.75,Sumé,2516300,517.0,182.6003231796578,5.168673094907426,5.889481237338958
-36.7,-7.75,Congo,2504702,494.0,177.20992213534467,5.160559609098411,5.874627915760837
-36.65,-7.75,Congo,2504702,486.0,171.8278859448069,5.159190294964601,5.873130311847881
-36.6,-7.75,Caraúbas,2504074,478.0,166.455025999384,5.178164099904824,5.870762277353301
-36.55,-7.75,Caraúbas,2504074,474.0,161.09226045902082,5.194611827295648,5.871989197341236
-36.5,-7.75,Caraúbas,2504074,453.0,155.74063209800423,5.172766434202938,5.846699793274556
-36.45,-7.75,Caraúbas,2504074,462.0,150.40132978109662,5.177641128326078,5.8481353239322615
-36.4,-7.75,Barra de São Miguel,2501708,498.0,145.07571444147902,5.183083362169154,5.84174411035316
-36.35,-7.75,Barra de São Miguel,2501708,509.0,139.76535067260616,5.177963196151162,5.839554591631352
-36.3,-7.75,Barra de São Miguel,2501708,494.0,134.47204536153495,5.128159441140456,5.82736522330602
-36.25,-7.75,Barra de São Miguel,2501708,515.0,129.19789520708323,5.127707350149642,5.822273713225814
-36.2,-7.75,Barra de São Miguel,2501708,505.0,123.94534551693972,5.112015224271462,5.439772360476671
-36.15,-7.75,Riacho de Santo Antônio,2512788,543.0,118.71726341115615,5.1115975902627815,5.456791182308163
-36.1,-7.75,Alcantil,2500536,507.0,113.51702953963242,5.115056001133823,5.454450979388526
-36.05,-7.75,Alcantil,2500536,494.0,108.3486537355989,5.112893570792025,5.4637150808325785
-36.0,-7.75,Alcantil,2500536,362.0,103.21692179230736,5.094227989322725,5.453333819219199
-35.95,-7.75,Santa Cecília,2513158,429.0,98.12758291830752,5.08168086741973,5.4524314440691555
-35.9,-7.75,Santa Cecília,2513158,507.0,93.08759058889852,5.105716285489271,5.462861183557006
-35.85,-7.75,Santa Cecília,2513158,588.0,88.10541368753194,5.083911713200274,5.463982020746613
-35.8,-7.75,Umbuzeiro,2517001,570.0,83.19144023036893,5.080933165217918,5.465139889350207
-38.65,-7.7,Santa Inês,2513356,623.0,389.6602574937872,4.27433967851253,5.987368998212317
-38.6,-7.7,Santa Inês,2513356,625.0,384.1589166951928,4.27433967851253,5.987368998212317
-38.55,-7.7,Santa Inês,2513356,561.0,378.65818054000925,4.2543614617672265,5.989450723205648
-38.5,-7.7,Santa Inês,2513356,522.0,373.15807576744805,4.229302464649881,6.005637874503655
-38.45,-7.7,Santa Inês,2513356,630.0,367.6586307136093,4.277522380967529,6.02611945823049
-38.4,-7.7,Santana de Mangueira,2513505,581.0,362.1598754322383,4.261451985739999,6.026576148813203
-38.35,-7.7,Santana de Mangueira,2513505,553.0,356.6618418265833,4.258959931324168,6.0266775175810885
-38.3,-7.7,Santana de Mangueira,2513505,502.0,351.1645637935494,4.295343643116084,6.03710501700425
-38.25,-7.7,Manaíra,2509008,635.0,345.66807738153216,4.365579026900892,6.046401515254827
-38.2,-7.7,Manaíra,2509008,690.0,340.1724209634334,4.536173402678175,6.069371244765594
-38.15,-7.7,Manaíra,2509008,747.0,334.6776354266125,4.534846421344211,6.072692071846871
-38.1,-7.7,São José de Princesa,2514552,749.0,329.183764381723,4.530885684281307,6.075768232642433
-38.05,-7.7,Princesa Isabel,2512309,733.0,323.6908543926468,4.530885684281307,6.0773160100653465
